성우는 본래에 어떤 계열의 직업인가요?	방송계	[WHO]
남은 뉴잉글랜드초원멧닭들을 떼죽음으로 몰고 간 병은?	흑두병	[WHAT]
구매와 저장을 위한 비용을 최소화하는 것을 우선으로 하는 물품 종류는?	상비품	[WHAT]
단청에 사용되는 기본 색은 몇 종류인가?	다섯가지 색	[WHAT]
시모시마 동부가 위치한 층은?	쓰시마층	[WHAT]
초창기 EBS온라인클래스의 문제들 중 빠른 속도로 시스템이 안정되면서 해결된 문제점은?	끊김	[WHAT]
도미니크 드빌팽이 제안한 최초고용계약에서, 고용인이 고용자를 쉽게 해고할 수 있는 기간은?	2년	[WHEN]
모모는 무슨 음식인가?	고기 만두	[WHAT]
기록상 여권을 가장 오래전에 사용한 인물은?	느헤미야	[WHO]
전문대학원 방식을 처음 도입한 곳은 보통 몇 년을 다니나요?	3년	[WHEN]
호남선은 언제 생겼나?	일제 강점기	[WHEN]
인종을 나눠 다니게한 학교는 언제 아예 없어졌나요?	1965년	[WHEN]
지붕 타일 전부를 보수하기 전 마지막으로 교체했던 시기는?	1810년대	[WHEN]
망코 잉카가 승전 후 이동했으나 스페인에게 함락당한 곳은?	비트코스	[WHERE]
연병호의 형제가 사망한 날짜는?	1926년 5월 14일	[WHEN]
갈릴레이가 이오와 유로파를 하나의 천체로 관측한 것은 몇 년도였나요?	1610년	[WHEN]
문정왕후 윤씨의 아들이었던 인물은 누구인가?	경원대군	[WHO]
아게실라오스가 추격대를 마련한 까닭은?	레오니다스를 죽이려고	[WHAT]
오래된 돈을 주기적으로 없애는 기관은?	중앙은행	[WHAT]
세상의 평화와 질서 유지를 위한 교육의 장은?	학교	[WHAT]
중공군이 예성강 입구에 잠복한 날짜는 언제인가요?	1951년 9월 28일	[WHEN]
논리형, 제한형 프로그래밍 언어와 대조되는 것은?	명령형 언어	[WHAT]
어머니가 사망했던 시점에 형국이는 무엇을 하고 있었나?	육군 병장으로 복무	[WHAT]
호한야 군이 우록리왕의 침입을 받은 시기는 언제인가?	기원전 56년	[WHEN]
샤를이 프랑크의 왕으로 선언된 해는?	978년	[WHEN]
오피온을 에덴 동산의 뱀과 동일한 존재라고 믿은 집단은?	영지주의자	[WHAT]
분화된 세포의 특징을 관찰하기 위해 필요한 것은?	빛 현미경	[WHAT]
카예스 대통령에 대한 가톨릭 교회의 저항은 몇 년에 일어났는가?	1927년	[WHEN]
클린턴이 연루 혐의를 받은 스캔들은?	화이트워터 사건	[WHAT]
언소주가 괴롭혔다고 알려진 중견기업은?	광동제약	[WHAT]
스즈키 다키히로한테 우측 타석에 서라고 지시한 감독은?	하라	[WHO]
조선미술가동맹 조선화분과에서 김용준이 맡은 직책은?	위원장	[WHO]
도비가 첫 감독을 맡게 된 팀은?	시카고 화이트삭스	[WHAT]
임영관 건물이 학교로 사용된 것은 언제인가?	일제시대	[WHEN]
벤자민 홉킨스는 누구에 의해 플로리다 민병대 지휘관이 되었는가?	토마스 브라운 주지사	[WHO]
아카이아 동맹의 리더 일부를 인질로 삼은 국가는?	로마	[WHERE]
카일의 입과 항문이 연결된 사람은 어느 나라 사람인가?	일본	[WHO]
미국 민주주의의 기원으로 여겨지는 것은?	개척시대의 부락회의(타운 미팅)	[WHAT]
연수취업제도에서 연수기간이 줄어든 해는?	2002년	[WHEN]
선원들을 선동하여 에스파니아 군함을 빼앗은 사람은?	마슈	[WHO]
DNA가 이중가닥을 형성할때 요구되는 상보성을 조절하는 방법은?	온도의 조절 또는 변성제 등의 이용	[WHAT]
라틴 음악의 기본 3요소 중 아르헨티나의 음악에서 찾아볼 수 없는 하나는?	흑인요소	[WHAT]
부모를 내다버리기 위해 아들을 설득한 인물은?	며느리	[WHO]
산사태가 일어난 당시 펑시 현의 3층 아파트 안에 있었던 사람은 모두 몇 명인가?	6명	[QUANTITY]
흥왕사명 청동은입사향완에서 갈대가 새겨진 부분은?	몸체	[WHAT]
바이러스 복제의 장소로 쓰이는 물질은 어떤 검사에서 쉽게 확인되나요?	생체조직검사	[WHAT]
다수의 미국 영화들이 최초로 상영될 뿐만 아니라 아카데미 시상식도 개최되는 곳은?	그로만즈 차이니즈 극장등의 할리우드의 역사적인 영화관	[WHERE]
마그누스 효과가 발표되기 전, 이 효과를 이용해 궤적의 편차를 설명한 인물은?	벤자민 로빈스	[WHO]
제도용 샤프가 아님에도 불구하고 스매쉬가 가지고 있는 것은 무엇인가요?	심경도 표시계	[WHAT]
이스라엘의 우파 정당이 동성 커플을 위해 제도적으로 혜택을 주고자 하는 부분은?	세제	[WHAT]
해리에게 생일 편지를 보낸 곳은 어디인가요?	호그와트 마법학교	[WHERE]
러시아의 막강한 군대는 핀란드의 어디로 침투하였나?	내륙	[WHERE]
중국 정교회를 소생시키려는 조치는 어떤 나라에 대처하기 위한 것인가요?	미국	[WHAT]
2016년에 화천군은 무엇때문에 통폐합 대상으로 선정되었나요?	인구 미달	[WHAT]
근래 몇 년동안 식물원이 눈에 띄게 번영하고 있는 국가는?	중국	[WHEN]
배곯는 아이들에게 도움이 된 식량 보급 제도는?	포전 담당 책임제	[WHAT]
북반구의 계절이 겨울로 변화되는 것은 지구가 어디에 가까워지기 때문인가?	근일점	[WHERE]
십자형의 무늬가 있는 돌은 탑의 어디에 위치하고 있나요?	탑신(塔身)	[WHERE]
박희옥이 국악의 발전에 도움을 주었음에도 불구하고 지원했다는 기록이 없는 이유는?	개인적인 차원의 후원이었기 때문에	[WHY]
홈즈는 어떤 전제 하에 싱클레어씨의 비밀을 발설하지 않기로 하였나?	다시 구걸을 하지 않는다는 조건	[WHAT]
탁바 호수내에 있는 섬의 갯수는?	1,331개	[QUANTITY]
갈티에르가 첫 리옹 감독으로 상대한 팀은?	마르세유	[WHAT]
틸이 시체로 발견된 것은 실종 후 얼마 뒤였나요?	사흘	[WHEN]
세카이와 코토노하가 마코토에게 줄 선물은 언제를 위한 것인가?	크리스마스	[WHEN]
아내가 부자를 괴롭히기 위해 사용한 것은?	술	[WHAT]
새터가을굿의 이전 명칭은?	공상타작놀이	[WHAT]
사우스캐롤라이나의 수익성 작물 이름은?	인디고 (쪽)	[WHAT]
제1차 세계 대전 당시 이집트를 지배하고 있던 나라는?	대영제국	[WHERE]
소크라테스가 나오기 전의 고대 그리스 철학자를 총칭하는 영어 단어는?	Presocratics	[WHAT]
가일의 부대의 유일한 생존자는?	독트린 다크	[WHO]
인도 정부가 반경 3마일 이내 접근을 금지하고 있는 곳은?	북센티널섬	[WHERE]
선선을 노리고 자주 공격한 집단은?	티베트계 강족의 일파인 스피	[WHAT]
양측에 올라가는 생김새의 쥐모양이 새겨져 있는 석조는?	망주석	[WHAT]
피핀2세가 가장 먼저 되찾은 땅은?	루아르 계곡	[WHAT]
비행기가 추락할 때 첫 번째로 떨어진 것은?	수직 안정체	[WHAT]
백인들이 핸콕 추장을 살해한 이유는?	백인들은 추장을 ‘부족 지배자’라고 믿고 있기 때문에	[WHY]
전투, 세계, 음악에는 높은 점수를 부여한 반면, 비주얼에서 부정적 평가를 내린 인물은?	레이너	[WHO]
독립운동의 구심점이 김구와 이승만 둘 다 아니라고 주장했던 인물은?	강덕상 교수	[WHO]
1712년에 남부 투스카로라 족은 누가 이끄는 부대로부터 공격을 받았는가?	존 반웰 대령	[WHO]
표현주의 화가 모임 다리파가 만들어진 곳은 어디인가?	드레스덴	[WHERE]
혜화동에 살 당시 장면의 직책은 무엇이었는가?	총리	[WHAT]
제노비아는 본인을 누구와 비교하여 '이집트의 여왕'이라고 하였나?	클레오파트라 7세 필로파토르 여왕	[WHO]
흑표당은 몇년도에 설립되었는가?	1966년	[WHEN]
남군의 소장들 중 힐이 가장 뛰어난 사람이라고 언급한 인물은?	로버트 E. 리 장군	[WHO]
아이톨리아 동맹이 로마의 통치를 받기 전 지지했던 인물은?	안티오코스 3세	[WHO]
박홍근이 이영주를 교살한 장소는?	영선국민학교	[WHERE]
10세기 압바스 왕조의 칼리파가 실세에서 물러난 것은 누구에게 정치권력을 넘기면서인가?	대(大)아미르	[WHO]
앨런의 각본의 기존 배경은 어디인가?	뉴욕	[WHERE]
뮈라가 나폴리의 왕으로 부임하기 전 직위는?	대공	[WHO]
블루어 연선의 손님이 빠르게 증가한 시기의 사건은 무엇인가?	2차 세계 대전	[WHAT]
도로 관계 4공단 민영화 이후로 니가타추오 분기점에서 아사히 나들목까지는 누가 관할하는가?	동일본 고속도로(NEXCO 동일본)	[WHO]
오라시오 엘리손도가 데뷔한 년도는?	2006년	[WHEN]
사사고 터널 내 환기는 어떤 방식으로 바뀌었나요?	제트팬이 설치된 종류식	[HOW]
조상이 나라를 장악하기 위해 고립시킨 사람은?	사마의	[WHO]
신이 상황을 생각하기 전에 의견을 말하는 인간으로 비친것은 후쿠다가 신을 무엇으로 그렸기 때문인가?	아이	[WHAT]
중형일개미는 잎을 나를 때 무엇의 위협을 받을 수 있나?	기생파리	[WHAT]
흑인들이 운행하던 물자 운송 부대를 타겟으로 삼던 것은 누구인가?	루프트바페	[WHO]
휘석과 달리 각섬석이 보유하고 있는 것은 무엇인가?	수산화이온	[WHAT]
중앙동·중거리·하거리 할아버지당 중 가장 높은 당산은?	하거리 할아버지당	[WHAT]
네드 핸런 감독은 맥그로를 어떤 포지션에 배치시켰는가?	정규적 3루수	[WHAT]
피사인들은 카스틸리오네를 무엇을 수비하는데 이용했는가?	티레니아 해	[WHAT]
포겐도르프가 <물리학사>를 출간한 년도는?	1897년	[WHEN]
집단 극화 현상은 주로 어떤 상황에서 흔히 일어날 수 있나요?	정치적 논쟁	[WHAT]
캐나다 국경 근처 요새를 차지한 혁명군이 잠시동안 지배했던 곳은 어디인가요?	세인트 존 마을	[WHERE]
돈 집단군에서 가장 크고 강력한 부대는 어디인가?	독일 제6군	[WHERE]
저상 트램 차량이 휠체어 높이 조절을 위해 조정하는 장치는?	브리지 판	[WHAT]
오스트리아 황태자 부부가 세르비아인에게 총살당한 사건은?	사라예보 사건	[WHAT]
2개 이상의 폴리펩타이드 사슬로 구성된 단백질 구조는 무엇인가?	단백질의 4차 구조	[WHAT]
제조업에서 직접투자의 대표적인 예는?	그린 필드 투자	[WHAT]
윤치호가 아버지 윤웅렬을 설득해 교회와 학교를 지을 땅을 제공했던 선교사의 이름은?	조세핀 애턴 캠밸	[WHO]
프린치프의 활동에 걸림돌이 되었던 그의 신체적 조건은?	키	[WHAT]
#BackOffIndia 해쉬태그 운동의 직접적인 계기가 된 언론사는?	디 이코노미 타임스	[WHY]
몇 년 전까지만 해도 한국의 삼포세대와 전혀 다른 모습이었으나 현재는 아닌 미국의 세대는?	밀레니얼스	[WHEN]
링컨빌에 차량 기지를 추가로 만든 이유는 무엇이 필요했기 때문인가?	추가 운행할 열차를 정박할 공간	[WHY]
윌리엄 피트의 명령서를 받은 사람은?	로던	[WHO]
비어가르텐을 이용해 세력을 불린 단체 중 SA가 소속된 단체는 어디인가?	나치당	[WHERE]
마리아 발토르타의 형제, 자매 관계는 어떻게 되나?	외동	[WHAT]
게오르크 프리드리히가 충성을 맹세한 국왕의 이름은 무엇인가?	스테판 바토리	[WHAT]
북아일랜드에 있는 평화선은 신교도와 무엇의 마찰을 막기 위해 만들어졌는가?	구교도	[WHAT]
중동신도시 개발에 기관 몇 곳이 적극적으로 뛰어들었나?	3	[QUANTITY]
탑에 시멘트를 바른 것은 언제인가?	일제강점기	[WHEN]
1801년 상산군부인 송마리아와 평산군부인 신마리아가 죽임을 당한 일과 관련있는 종교는?	천주교	[WHAT]
찰스 1세는 누구의 저항을 막기 위해 자금을 모으려 했나요?	아일랜드	[WHO]
거대 마젤란망원경에 사용되는 첫 번째 반사경이 만들어진 해는?	2005년	[WHEN]
노르망디 상륙 이후 등장한 보급대는?	리틀 레드볼 익스프레스	[WHAT]
세미놀과 협상을 시도했던 인물은?	윌리엄 S. 하니 준장	[WHO]
홍콩에서 영어학과 학위가 없는 교사들은 무엇을 통과해야 하는가?	LPAT	[WHAT]
하인리히 4세를 이용하여 모후를 섭정에서 물러나도록 요구한 인물은?	쾰른 대주교(안노 2세)	[WHO]
꿀풀목 가운데 가장 큰 과와 생김새가 비슷한 과는?	현삼과	[WHAT]
사망자들을 위한 합동위령제는 어디에서 진행되었나요?	교통부 앞 광장	[WHERE]
2008년 베이징 올림픽의 준결승전에서 리네르를 꺾었던 사람은?	우즈베키스탄의 압둘로 탕그리에프	[WHO]
장미의 붉은 색의 유래는 누구와 관련되어 있나?	아프로디테의 사랑을 받았던 소년 아도니스	[WHO]
튀코가 놋쇠로 된 보형물을 사용했다는 사실은 언제 알려졌는가?	2012년 11월	[WHEN]
문명호의 녕원군 이전 근무지는?	개천군	[WHERE]
정치 관련 책에서 전체주의와 전제 정치를 비교 서술한 학자는?	칼 요아힘 프리드리히	[WHO]
경성제국대학에서 학생들이 처음으로 수업을 받은 날짜는?	5월 12일	[WHEN]
스타필드 고양점이 개업한 날은?	3호점인 스타필드 고양	[WHEN]
나가이 겐지가 사망할 당시 가지고 있던 물건은?	카메라	[WHAT]
임팔 작전을 지휘한 사령관의 이름은?	무다구치 렌야	[WHO]
소순이 입관하는데 도움을 준 사람은?	구양수	[WHO]
통도사는 신라시대의 누구에 의하여 설립되었나요?	자장율사	[WHO]
센트럴 리그 올스타팀을 이끌었던 인물의 이름은 무엇인가요?	후지타 모토시	[WHO]
국문과 역사를 가르치던 곳에서 민족의지의 격려를 위해 불렀던 노래는 무엇인가?	애국가	[WHAT]
한국거래소와 한국예탁결제원이 여의도에서 옮겨간 도시는?	부산	[WHERE]
지석묘는 어떤 단어로도 불리나요?	고인돌	[WHAT]
담윤현에게 다양한 의술을 가르쳐 준 사람은?	할머니	[WHO]
키에스콤파스에 따르면 동성결혼 분야에서 리쿠드당, 베이테이누당과 정반대 성향을 보이는 이스라엘 정당은?	유대인의 집	[WHAT]
애플의 AS제도를 이용할 수 있는 기간은?	1년	[WHEN]
링컨이 조지 워싱턴 장군에 합세하여 우익을 통솔했던 전투는?	화이트 플래인스 전투	[WHAT]
펠레폰네소스 전쟁 당시 타사페르네스가 아테네와 동맹을 맺게 한 사람은?	알키비아데스	[WHO]
최근에 남편을 잃은 여자는?	도리멘 후작 부인	[WHO]
모투부가 참여한 원탁 회의는 어디에서 열렸나요?	브뤼셀	[WHERE]
강희제가 자식을 여러 명 낳는 데 영향을 준 자는?	부황 순치제	[WHO]
부여석조가 만들어진 시기는 언제인가?	백제시대	[WHEN]
야당 의원들이 장면을 대통령직에 올리기 위해 시도할 당시, 장면의 직책은 무엇이었나?	국무 총리	[WHAT]
